id|siCardNumber|twentyFourHour|weekDay|fourWeekCounter|twelveHourTimer|subSecond|origFromNode|radioMessageId|sentToMeos|createdDate
664|382|1|1|0|36000|0|2|664|1|2016-04-05 23:20:44.832102
665|383|1|1|0|36000|0|2|665|1|2016-04-05 23:20:49.855388
666|384|1|1|0|36000|0|2|666|1|2016-04-05 23:20:55.002245
667|385|1|1|0|36000|0|2|667|1|2016-04-05 23:21:00.128926
668|386|1|1|0|36000|0|2|668|1|2016-04-05 23:21:05.256697
669|387|1|1|0|36000|0|2|669|1|2016-04-05 23:21:10.385768
670|388|1|1|0|36000|0|2|670|1|2016-04-05 23:21:15.521423
671|389|1|1|0|36000|0|2|671|1|2016-04-05 23:21:20.534354
672|390|1|1|0|36000|0|2|672|1|2016-04-05 23:21:25.554396
673|391|1|1|0|36000|0|2|673|1|2016-04-05 23:21:30.689010
674|392|1|1|0|36000|0|2|674|1|2016-04-05 23:21:35.698365
675|393|1|1|0|36000|0|2|675|1|2016-04-05 23:21:40.824665
676|394|1|1|0|36000|0|2|676|1|2016-04-05 23:21:45.847009
677|395|1|1|0|36000|0|2|677|1|2016-04-05 23:21:50.991953
678|396|1|1|0|36000|0|2|678|1|2016-04-05 23:21:56.144345
679|397|1|1|0|36000|0|2|679|1|2016-04-05 23:22:01.278988
680|398|1|1|0|36000|0|2|680|1|2016-04-05 23:22:06.421357
681|399|1|1|0|36000|0|2|681|1|2016-04-05 23:22:11.467078
682|400|1|1|0|36000|0|2|682|1|2016-04-05 23:22:16.615576
683|401|1|1|0|36000|0|2|683|1|2016-04-05 23:22:21.770725
684|402|1|1|0|36000|0|2|684|1|2016-04-05 23:22:26.804438
685|403|1|1|0|36000|0|2|685|1|2016-04-05 23:22:31.844122
686|404|1|1|0|36000|0|2|686|1|2016-04-05 23:22:36.999005
687|405|1|1|0|36000|0|2|687|1|2016-04-05 23:22:42.145232
688|406|1|1|0|36000|0|2|688|1|2016-04-05 23:22:47.292615
689|407|1|1|0|36000|0|2|689|1|2016-04-05 23:22:52.329640
690|408|1|1|0|36000|0|2|690|1|2016-04-05 23:22:57.475841
691|409|1|1|0|36000|0|2|691|1|2016-04-05 23:23:02.516813
692|410|1|1|0|36000|0|2|692|1|2016-04-05 23:23:07.550134
693|411|1|1|0|36000|0|2|693|1|2016-04-05 23:23:12.703480
694|412|1|1|0|36000|0|2|694|1|2016-04-05 23:23:17.749465
695|413|1|1|0|36000|0|2|695|1|2016-04-05 23:23:22.787714
696|414|1|1|0|36000|0|2|696|1|2016-04-05 23:23:27.953142
697|415|1|1|0|36000|0|2|697|1|2016-04-05 23:23:33.102108
698|416|1|1|0|36000|0|2|698|1|2016-04-05 23:23:38.149553
699|417|1|1|0|36000|0|2|699|1|2016-04-05 23:23:43.304648
700|418|1|1|0|36000|0|2|700|1|2016-04-05 23:23:48.333458
701|419|1|1|0|36000|0|2|701|1|2016-04-05 23:23:53.490873
702|420|1|1|0|36000|0|2|702|1|2016-04-05 23:23:58.545328
703|421|1|1|0|36000|0|2|703|1|2016-04-05 23:24:03.820007
704|422|1|1|0|36000|0|2|704|1|2016-04-05 23:24:08.761253
705|423|1|1|0|36000|0|2|705|1|2016-04-05 23:24:13.823021
706|424|1|1|0|36000|0|2|706|1|2016-04-05 23:24:18.997851
707|425|1|1|0|36000|0|2|707|1|2016-04-05 23:24:24.168199
708|426|1|1|0|36000|0|2|708|1|2016-04-05 23:24:29.223182
709|427|1|1|0|36000|0|2|709|1|2016-04-05 23:24:34.281180
710|428|1|1|0|36000|0|2|710|1|2016-04-05 23:24:39.447734
711|429|1|1|0|36000|0|2|711|1|2016-04-05 23:24:44.498914
712|430|1|1|0|36000|0|2|712|1|2016-04-05 23:24:49.660948
713|431|1|1|0|36000|0|2|713|1|2016-04-05 23:24:54.703969
714|432|1|1|0|36000|0|2|714|1|2016-04-05 23:24:59.880305
715|433|1|1|0|36000|0|2|715|1|2016-04-05 23:25:05.066514
716|434|1|1|0|36000|0|2|716|1|2016-04-05 23:25:10.144079
717|435|1|1|0|36000|0|2|717|1|2016-04-05 23:25:15.217449
718|436|1|1|0|36000|0|2|718|1|2016-04-05 23:25:20.291141
719|437|1|1|0|36000|0|2|719|1|2016-04-05 23:25:25.364885
720|438|1|1|0|36000|0|2|720|1|2016-04-05 23:25:30.435773
721|439|1|1|0|36000|0|2|721|1|2016-04-05 23:25:35.525524
722|440|1|1|0|36000|0|2|722|1|2016-04-05 23:25:40.606484
723|441|1|1|0|36000|0|2|723|1|2016-04-05 23:25:45.810955
724|442|1|1|0|36000|0|2|724|1|2016-04-05 23:25:50.891686
725|443|1|1|0|36000|0|2|725|1|2016-04-05 23:25:55.969248
726|444|1|1|0|36000|0|2|726|1|2016-04-05 23:26:01.054346
727|445|1|1|0|36000|0|2|727|1|2016-04-05 23:26:06.132908
728|446|1|1|0|36000|0|2|728|1|2016-04-05 23:26:11.323164
729|447|1|1|0|36000|0|2|729|1|2016-04-05 23:26:16.407626
730|448|1|1|0|36000|0|2|730|1|2016-04-05 23:26:21.590942
731|449|1|1|0|36000|0|2|731|1|2016-04-05 23:26:26.584705
732|450|1|1|0|36000|0|2|732|1|2016-04-05 23:26:31.802947
733|451|1|1|0|36000|0|2|733|1|2016-04-05 23:26:36.766941
734|452|1|1|0|36000|0|2|734|1|2016-04-05 23:26:41.967805
735|453|1|1|0|36000|0|2|735|1|2016-04-05 23:26:47.053993
736|454|1|1|0|36000|0|2|736|1|2016-04-05 23:26:52.251586
737|455|1|1|0|36000|0|2|737|1|2016-04-05 23:26:57.341839
738|456|1|1|0|36000|0|2|738|1|2016-04-05 23:27:02.314571
739|457|1|1|0|36000|0|2|739|1|2016-04-05 23:27:07.518755
740|458|1|1|0|36000|0|2|740|1|2016-04-05 23:27:12.602038
741|459|1|1|0|36000|0|2|741|1|2016-04-05 23:27:17.695367
742|460|1|1|0|36000|0|2|742|1|2016-04-05 23:27:22.786558
743|461|1|1|0|36000|0|2|743|1|2016-04-05 23:27:27.897895
744|462|1|1|0|36000|0|2|744|1|2016-04-05 23:27:32.997610
745|463|1|1|0|36000|0|2|745|1|2016-04-05 23:27:38.091753
746|464|1|1|0|36000|0|2|746|1|2016-04-05 23:27:43.185056
747|465|1|1|0|36000|0|2|747|1|2016-04-05 23:27:48.389907
748|466|1|1|0|36000|0|2|748|1|2016-04-05 23:27:53.481604
749|467|1|1|0|36000|0|2|749|1|2016-04-05 23:27:58.595165
750|468|1|1|0|36000|0|2|750|1|2016-04-05 23:28:03.705579
751|469|1|1|0|36000|0|2|751|1|2016-04-05 23:28:08.704616
752|470|1|1|0|36000|0|2|752|1|2016-04-05 23:28:13.791778
753|471|1|1|0|36000|0|2|753|1|2016-04-05 23:28:18.909949
754|472|1|1|0|36000|0|2|754|1|2016-04-05 23:28:24.027946
755|473|1|1|0|36000|0|2|755|1|2016-04-05 23:28:29.140150
756|474|1|1|0|36000|0|2|756|1|2016-04-05 23:28:34.255581
757|475|1|1|0|36000|0|2|757|1|2016-04-05 23:28:39.379053
758|476|1|1|0|36000|0|2|758|1|2016-04-05 23:28:44.380051
759|477|1|1|0|36000|0|2|759|1|2016-04-05 23:28:49.500915
760|478|1|1|0|36000|0|2|760|1|2016-04-05 23:28:54.728676
761|479|1|1|0|36000|0|2|761|1|2016-04-05 23:28:59.737793
762|480|1|1|0|36000|0|2|762|1|2016-04-05 23:29:04.860555
763|481|1|1|0|36000|0|2|763|1|2016-04-05 23:29:09.982691
764|482|1|1|0|36000|0|2|764|1|2016-04-05 23:29:15.237626
765|483|1|1|0|36000|0|2|765|1|2016-04-05 23:29:20.234381
766|484|1|1|0|36000|0|2|766|1|2016-04-05 23:29:25.365129
767|485|1|1|0|36000|0|2|767|1|2016-04-05 23:29:30.494655
768|486|1|1|0|36000|0|2|768|1|2016-04-05 23:29:35.626602
769|487|1|1|0|36000|0|2|769|1|2016-04-05 23:29:40.750967
770|488|1|1|0|36000|0|2|770|1|2016-04-05 23:29:45.879343
771|489|1|1|0|36000|0|2|771|1|2016-04-05 23:29:50.901905
772|490|1|1|0|36000|0|2|772|1|2016-04-05 23:29:55.916825
773|491|1|1|0|36000|0|2|773|1|2016-04-05 23:30:01.035197
774|492|1|1|0|36000|0|2|774|1|2016-04-05 23:30:06.151104
775|493|1|1|0|36000|0|2|775|1|2016-04-05 23:30:11.275523
776|494|1|1|0|36000|0|2|776|1|2016-04-05 23:30:16.408799
777|495|1|1|0|36000|0|2|777|1|2016-04-05 23:30:21.521556
778|496|1|1|0|36000|0|2|778|1|2016-04-05 23:30:26.523191
779|497|1|1|0|36000|0|2|779|1|2016-04-05 23:30:31.654134
780|498|1|1|0|36000|0|2|780|1|2016-04-05 23:30:36.784903
781|499|1|1|0|36000|0|2|781|1|2016-04-05 23:30:41.917051
782|500|1|1|0|36000|0|2|782|1|2016-04-05 23:30:47.043109
783|501|1|1|0|36000|0|2|783|1|2016-04-05 23:30:52.175944
784|502|1|1|0|36000|0|2|784|1|2016-04-05 23:30:57.323484
785|503|1|1|0|36000|0|2|785|1|2016-04-05 23:31:02.349757
786|504|1|1|0|36000|0|2|786|1|2016-04-05 23:31:07.484528
787|505|1|1|0|36000|0|2|787|1|2016-04-05 23:31:12.621279
788|506|1|1|0|36000|0|2|788|1|2016-04-05 23:31:17.756363
789|507|1|1|0|36000|0|2|789|1|2016-04-05 23:31:22.908276
790|508|1|1|0|36000|0|2|790|1|2016-04-05 23:31:28.043655
791|509|1|1|0|36000|0|2|791|1|2016-04-05 23:31:33.088399
792|510|1|1|0|36000|0|2|792|1|2016-04-05 23:31:38.121512
793|511|1|1|0|36000|0|2|793|1|2016-04-05 23:31:43.162273
794|512|1|1|0|36000|0|2|794|1|2016-04-05 23:31:48.314464
795|513|1|1|0|36000|0|2|795|1|2016-04-05 23:31:53.468272
796|514|1|1|0|36000|0|2|796|1|2016-04-05 23:31:58.625927
797|515|1|1|0|36000|0|2|797|1|2016-04-05 23:32:03.673467
798|516|1|1|0|36000|0|2|798|1|2016-04-05 23:32:08.708449
799|517|1|1|0|36000|0|2|799|1|2016-04-05 23:32:13.860528
800|518|1|1|0|36000|0|2|800|1|2016-04-05 23:32:19.003927
801|519|1|1|0|36000|0|2|801|1|2016-04-05 23:32:24.067670
802|520|1|1|0|36000|0|2|802|1|2016-04-05 23:32:29.221865
803|521|1|1|0|36000|0|2|803|1|2016-04-05 23:32:34.272619
804|522|1|1|0|36000|0|2|804|1|2016-04-05 23:32:39.534442
805|523|1|1|0|36000|0|2|805|1|2016-04-05 23:32:44.585043
806|524|1|1|0|36000|0|2|806|1|2016-04-05 23:32:49.635194
807|525|1|1|0|36000|0|2|807|1|2016-04-05 23:32:54.804624
808|526|1|1|0|36000|0|2|808|1|2016-04-05 23:32:59.968286
809|527|1|1|0|36000|0|2|809|1|2016-04-05 23:33:05.017612
810|528|1|1|0|36000|0|2|810|1|2016-04-05 23:33:10.186824
811|529|1|1|0|36000|0|2|811|1|2016-04-05 23:33:15.242704
812|530|1|1|0|36000|0|2|812|1|2016-04-05 23:33:20.290214
813|531|1|1|0|36000|0|2|813|1|2016-04-05 23:33:25.335902
814|532|1|1|0|36000|0|2|814|1|2016-04-05 23:33:30.504197
815|533|1|1|0|36000|0|2|815|1|2016-04-05 23:33:35.657245
816|534|1|1|0|36000|0|2|816|1|2016-04-05 23:33:40.713260
817|535|1|1|0|36000|0|2|817|1|2016-04-05 23:33:45.764167
818|536|1|1|0|36000|0|2|818|1|2016-04-05 23:33:50.918756
819|537|1|1|0|36000|0|2|819|1|2016-04-05 23:33:55.978377
820|538|1|1|0|36000|0|2|820|1|2016-04-05 23:34:01.139225
821|539|1|1|0|36000|0|2|821|1|2016-04-05 23:34:06.184935
822|540|1|1|0|36000|0|2|822|1|2016-04-05 23:34:11.353499
823|541|1|1|0|36000|0|2|823|1|2016-04-05 23:34:16.514609
824|542|1|1|0|36000|0|2|824|1|2016-04-05 23:34:21.693474
825|543|1|1|0|36000|0|2|825|1|2016-04-05 23:34:26.756815
826|544|1|1|0|36000|0|2|826|1|2016-04-05 23:34:31.831076
827|545|1|1|0|36000|0|2|827|1|2016-04-05 23:34:37.006641
828|546|1|1|0|36000|0|2|828|1|2016-04-05 23:34:42.074535
829|547|1|1|0|36000|0|2|829|1|2016-04-05 23:34:47.157307
830|548|1|1|0|36000|0|2|830|1|2016-04-05 23:34:52.340288
831|549|1|1|0|36000|0|2|831|1|2016-04-05 23:34:57.422502
832|550|1|1|0|36000|0|2|832|1|2016-04-05 23:35:02.395517
833|551|1|1|0|36000|0|2|833|1|2016-04-05 23:35:07.475460
834|552|1|1|0|36000|0|2|834|1|2016-04-05 23:35:12.669163
835|553|1|1|0|36000|0|2|835|1|2016-04-05 23:35:17.746911
836|554|1|1|0|36000|0|2|836|1|2016-04-05 23:35:22.941889
837|555|1|1|0|36000|0|2|837|1|2016-04-05 23:35:27.915556
838|556|1|1|0|36000|0|2|838|1|2016-04-05 23:35:33.005089
839|557|1|1|0|36000|0|2|839|1|2016-04-05 23:35:38.197515
840|558|1|1|0|36000|0|2|840|1|2016-04-05 23:35:43.280547
841|559|1|1|0|36000|0|2|841|1|2016-04-05 23:35:48.365114
842|560|1|1|0|36000|0|2|842|1|2016-04-05 23:35:53.447013
843|561|1|1|0|36000|0|2|843|1|2016-04-05 23:35:58.644146
844|562|1|1|0|36000|0|2|844|1|2016-04-05 23:36:03.733390
845|563|1|1|0|36000|0|2|845|1|2016-04-05 23:36:08.817146
846|564|1|1|0|36000|0|2|846|1|2016-04-05 23:36:14.034369
847|565|1|1|0|36000|0|2|847|1|2016-04-05 23:36:19.124659
848|566|1|1|0|36000|0|2|848|1|2016-04-05 23:36:24.222380
849|567|1|1|0|36000|0|2|849|1|2016-04-05 23:36:29.311291
850|568|1|1|0|36000|0|2|850|1|2016-04-05 23:36:34.401421
851|569|1|1|0|36000|0|2|851|1|2016-04-05 23:36:39.497972
852|570|1|1|0|36000|0|2|852|1|2016-04-05 23:36:44.582405
853|571|1|1|0|36000|0|2|853|1|2016-04-05 23:36:49.678904
854|572|1|1|0|36000|0|2|854|1|2016-04-05 23:36:54.776550
855|573|1|1|0|36000|0|2|855|1|2016-04-05 23:36:59.879398
856|574|1|1|0|36000|0|2|856|1|2016-04-05 23:37:05.085249
857|575|1|1|0|36000|0|2|857|1|2016-04-05 23:37:10.063537
858|576|1|1|0|36000|0|2|858|1|2016-04-05 23:37:15.258539
859|577|1|1|0|36000|0|2|859|1|2016-04-05 23:37:20.353366
860|578|1|1|0|36000|0|2|860|1|2016-04-05 23:37:25.320784
861|579|1|1|0|36000|0|2|861|1|2016-04-05 23:37:30.415846
862|580|1|1|0|36000|0|2|862|1|2016-04-05 23:37:35.506969
863|581|1|1|0|36000|0|2|863|1|2016-04-05 23:37:40.621869
864|582|1|1|0|36000|0|2|864|1|2016-04-05 23:37:45.820302
865|583|1|1|0|36000|0|2|865|1|2016-04-05 23:37:50.906019
866|584|1|1|0|36000|0|2|866|1|2016-04-05 23:37:56.014270
867|585|1|1|0|36000|0|2|867|1|2016-04-05 23:38:01.145883
868|586|1|1|0|36000|0|2|868|1|2016-04-05 23:38:06.261678
869|587|1|1|0|36000|0|2|869|1|2016-04-05 23:38:11.373683
870|588|1|1|0|36000|0|2|870|1|2016-04-05 23:38:16.487929
871|589|1|1|0|36000|0|2|871|1|2016-04-05 23:38:21.617666
872|590|1|1|0|36000|0|2|872|1|2016-04-05 23:38:26.632731
873|591|1|1|0|36000|0|2|873|1|2016-04-05 23:38:31.749596
874|592|1|1|0|36000|0|2|874|1|2016-04-05 23:38:36.867229
875|593|1|1|0|36000|0|2|875|1|2016-04-05 23:38:41.987555
876|594|1|1|0|36000|0|2|876|1|2016-04-05 23:38:47.121198
877|595|1|1|0|36000|0|2|877|1|2016-04-05 23:38:52.124440
878|596|1|1|0|36000|0|2|878|1|2016-04-05 23:38:57.359997
879|597|1|1|0|36000|0|2|879|1|2016-04-05 23:39:02.369108
880|598|1|1|0|36000|0|2|880|1|2016-04-05 23:39:07.483326
881|599|1|1|0|36000|0|2|881|1|2016-04-05 23:39:12.608445
882|600|1|1|0|36000|0|2|882|1|2016-04-05 23:39:17.719045
883|601|1|1|0|36000|0|2|883|1|2016-04-05 23:39:22.731241
884|602|1|1|0|36000|0|2|884|1|2016-04-05 23:39:27.823179
885|603|1|1|0|36000|0|2|885|1|2016-04-05 23:39:32.948418
886|604|1|1|0|36000|0|2|886|1|2016-04-05 23:39:38.106266
887|605|1|1|0|36000|0|2|887|1|2016-04-05 23:39:43.230265
888|606|1|1|0|36000|0|2|888|1|2016-04-05 23:39:48.373770
889|607|1|1|0|36000|0|2|889|1|2016-04-05 23:39:53.499275
890|608|1|1|0|36000|0|2|890|1|2016-04-05 23:39:58.523961
891|609|1|1|0|36000|0|2|891|1|2016-04-05 23:40:03.661889
892|610|1|1|0|36000|0|2|892|1|2016-04-05 23:40:08.702411
893|611|1|1|0|36000|0|2|893|1|2016-04-05 23:40:13.725527
894|612|1|1|0|36000|0|2|894|1|2016-04-05 23:40:18.850530
895|613|1|1|0|36000|0|2|895|1|2016-04-05 23:40:23.969815
896|614|1|1|0|36000|0|2|896|1|2016-04-05 23:40:29.110085
897|615|1|1|0|36000|0|2|897|1|2016-04-05 23:40:34.233751
898|616|1|1|0|36000|0|2|898|1|2016-04-05 23:40:39.356316
899|617|1|1|0|36000|0|2|899|1|2016-04-05 23:40:44.373892
900|618|1|1|0|36000|0|2|900|1|2016-04-05 23:40:49.502860
901|619|1|1|0|36000|0|2|901|1|2016-04-05 23:40:54.640421
902|620|1|1|0|36000|0|2|902|1|2016-04-05 23:40:59.654504
903|621|1|1|0|36000|0|2|903|1|2016-04-05 23:41:04.783171
904|622|1|1|0|36000|0|2|904|1|2016-04-05 23:41:09.918561
905|623|1|1|0|36000|0|2|905|1|2016-04-05 23:41:14.959160
906|624|1|1|0|36000|0|2|906|1|2016-04-05 23:41:20.095948
907|625|1|1|0|36000|0|2|907|1|2016-04-05 23:41:25.231315
908|626|1|1|0|36000|0|2|908|1|2016-04-05 23:41:30.386583
909|627|1|1|0|36000|0|2|909|1|2016-04-05 23:41:35.560344
910|628|1|1|0|36000|0|2|910|1|2016-04-05 23:41:40.717565
911|629|1|1|0|36000|0|2|911|1|2016-04-05 23:41:45.765652
912|630|1|1|0|36000|0|2|912|1|2016-04-05 23:41:50.930701
913|631|1|1|0|36000|0|2|913|1|2016-04-05 23:41:55.973735
914|632|1|1|0|36000|0|2|914|1|2016-04-05 23:42:01.142482
915|633|1|1|0|36000|0|2|915|1|2016-04-05 23:42:06.291284
916|634|1|1|0|36000|0|2|916|1|2016-04-05 23:42:11.350893
917|635|1|1|0|36000|0|2|917|1|2016-04-05 23:42:16.407375
918|636|1|1|0|36000|0|2|918|1|2016-04-05 23:42:21.566525
919|637|1|1|0|36000|0|2|919|1|2016-04-05 23:42:26.727954
920|638|1|1|0|36000|0|2|920|1|2016-04-05 23:42:31.767687
921|639|1|1|0|36000|0|2|921|1|2016-04-05 23:42:36.832042
922|640|1|1|0|36000|0|2|922|1|2016-04-05 23:42:42.105936
923|641|1|1|0|36000|0|2|923|1|2016-04-05 23:42:47.049872
924|642|1|1|0|36000|0|2|924|1|2016-04-05 23:42:52.215757
925|643|1|1|0|36000|0|2|925|1|2016-04-05 23:42:57.273520
926|644|1|1|0|36000|0|2|926|1|2016-04-05 23:43:02.433156
927|645|1|1|0|36000|0|2|927|1|2016-04-05 23:43:07.555420
928|646|1|1|0|36000|0|2|928|1|2016-04-05 23:43:12.684794
929|647|1|1|0|36000|0|2|929|1|2016-04-05 23:43:17.828251
930|648|1|1|0|36000|0|2|930|1|2016-04-05 23:43:22.856306
931|649|1|1|0|36000|0|2|931|1|2016-04-05 23:43:27.927044
932|650|1|1|0|36000|0|2|932|1|2016-04-05 23:43:33.097312
933|651|1|1|0|36000|0|2|933|1|2016-04-05 23:43:38.170523
934|652|1|1|0|36000|0|2|934|1|2016-04-05 23:43:43.361318
935|653|1|1|0|36000|0|2|935|1|2016-04-05 23:43:48.379935
936|654|1|1|0|36000|0|2|936|1|2016-04-05 23:43:53.558305
937|655|1|1|0|36000|0|2|937|1|2016-04-05 23:43:58.597313
938|656|1|1|0|36000|0|2|938|1|2016-04-05 23:44:03.748948
939|657|1|1|0|36000|0|2|939|1|2016-04-05 23:44:08.784816
940|658|1|1|0|36000|0|2|940|1|2016-04-05 23:44:14.332513
941|659|1|1|0|36000|0|2|941|1|2016-04-05 23:44:18.999651
942|660|1|1|0|36000|0|2|942|1|2016-04-05 23:44:24.186837
943|661|1|1|0|36000|0|2|943|1|2016-04-05 23:44:29.261577
944|662|1|1|0|36000|0|2|944|1|2016-04-05 23:44:34.446732
945|663|1|1|0|36000|0|2|945|1|2016-04-05 23:44:39.417128
946|664|1|1|0|36000|0|2|946|1|2016-04-05 23:44:44.630757
947|665|1|1|0|36000|0|2|947|1|2016-04-05 23:44:49.728324
948|666|1|1|0|36000|0|2|948|1|2016-04-05 23:44:54.920151
949|667|1|1|0|36000|0|2|949|1|2016-04-05 23:44:59.996403
950|668|1|1|0|36000|0|2|950|1|2016-04-05 23:45:05.086929
951|669|1|1|0|36000|0|2|951|1|2016-04-05 23:45:10.176202
952|670|1|1|0|36000|0|2|952|1|2016-04-05 23:45:15.257663
953|671|1|1|0|36000|0|2|953|1|2016-04-05 23:45:20.357239
954|672|1|1|0|36000|0|2|954|1|2016-04-05 23:45:25.456426
955|673|1|1|0|36000|0|2|955|1|2016-04-05 23:45:30.650273
956|674|1|1|0|36000|0|2|956|1|2016-04-05 23:45:35.827902
957|675|1|1|0|36000|0|2|957|1|2016-04-05 23:45:40.909647
958|676|1|1|0|36000|0|2|958|1|2016-04-05 23:45:45.993584
959|677|1|1|0|36000|0|2|959|1|2016-04-05 23:45:51.150610
960|678|1|1|0|36000|0|2|960|1|2016-04-05 23:45:56.228001
961|679|1|1|0|36000|0|2|961|1|2016-04-05 23:46:01.321607
962|680|1|1|0|36000|0|2|962|1|2016-04-05 23:46:06.540147
963|681|1|1|0|36000|0|2|963|1|2016-04-05 23:46:11.568447
964|682|1|1|0|36000|0|2|964|1|2016-04-05 23:46:16.651911
965|683|1|1|0|36000|0|2|965|1|2016-04-05 23:46:21.745253
966|684|1|1|0|36000|0|2|966|1|2016-04-05 23:46:26.846992
967|685|1|1|0|36000|0|2|967|1|2016-04-05 23:46:32.040073
968|686|1|1|0|36000|0|2|968|1|2016-04-05 23:46:37.033487
969|687|1|1|0|36000|0|2|969|1|2016-04-05 23:46:42.133858
970|688|1|1|0|36000|0|2|970|1|2016-04-05 23:46:47.236233
971|689|1|1|0|36000|0|2|971|1|2016-04-05 23:46:52.343340
972|690|1|1|0|36000|0|2|972|1|2016-04-05 23:46:57.433698
973|691|1|1|0|36000|0|2|973|1|2016-04-05 23:47:02.542021
974|692|1|1|0|36000|0|2|974|1|2016-04-05 23:47:07.646109
975|693|1|1|0|36000|0|2|975|1|2016-04-05 23:47:12.743197
976|694|1|1|0|36000|0|2|976|1|2016-04-05 23:47:17.838466
977|695|1|1|0|36000|0|2|977|1|2016-04-05 23:47:22.939232
978|696|1|1|0|36000|0|2|978|1|2016-04-05 23:47:28.045775
979|697|1|1|0|36000|0|2|979|1|2016-04-05 23:47:33.144166
980|698|1|1|0|36000|0|2|980|1|2016-04-05 23:47:38.353498
981|699|1|1|0|36000|0|2|981|1|2016-04-05 23:47:43.399765
982|700|1|1|0|36000|0|2|982|1|2016-04-05 23:47:48.509439
983|701|1|1|0|36000|0|2|983|1|2016-04-05 23:47:53.734415
984|702|1|1|0|36000|0|2|984|1|2016-04-05 23:47:58.725165
985|703|1|1|0|36000|0|2|985|1|2016-04-05 23:48:03.817230
986|704|1|1|0|36000|0|2|986|1|2016-04-05 23:48:08.913699
987|705|1|1|0|36000|0|2|987|1|2016-04-05 23:48:14.031021
988|706|1|1|0|36000|0|2|988|1|2016-04-05 23:48:19.132639
989|707|1|1|0|36000|0|2|989|1|2016-04-05 23:48:24.244458
990|708|1|1|0|36000|0|2|990|1|2016-04-05 23:48:29.247393
991|709|1|1|0|36000|0|2|991|1|2016-04-05 23:48:34.372560
992|710|1|1|0|36000|0|2|992|1|2016-04-05 23:48:39.489876
993|711|1|1|0|36000|0|2|993|1|2016-04-05 23:48:44.606866
994|712|1|1|0|36000|0|2|994|1|2016-04-05 23:48:49.726411
995|713|1|1|0|36000|0|2|995|1|2016-04-05 23:48:54.845335
996|714|1|1|0|36000|0|2|996|1|2016-04-05 23:49:00.072384
997|715|1|1|0|36000|0|2|997|1|2016-04-05 23:49:05.076124
998|716|1|1|0|36000|0|2|998|1|2016-04-05 23:49:10.191149
999|717|1|1|0|36000|0|2|999|1|2016-04-05 23:49:15.306713
1000|718|1|1|0|36000|0|2|1000|1|2016-04-05 23:49:20.423849
1001|719|1|1|0|36000|0|2|1001|1|2016-04-05 23:49:25.442888
1002|720|1|1|0|36000|0|2|1002|1|2016-04-05 23:49:30.554946
1003|721|1|1|0|36000|0|2|1003|1|2016-04-05 23:49:35.676812
1004|722|1|1|0|36000|0|2|1004|1|2016-04-05 23:49:40.790065
1005|723|1|1|0|36000|0|2|1005|1|2016-04-05 23:49:45.796983
1006|724|1|1|0|36000|0|2|1006|1|2016-04-05 23:49:51.029062
1007|725|1|1|0|36000|0|2|1007|1|2016-04-05 23:49:56.041963
1008|726|1|1|0|36000|0|2|1008|1|2016-04-05 23:50:01.153176
1009|727|1|1|0|36000|0|2|1009|1|2016-04-05 23:50:06.274551
1010|728|1|1|0|36000|0|2|1010|1|2016-04-05 23:50:11.376751
1011|729|1|1|0|36000|0|2|1011|1|2016-04-05 23:50:16.488087
1012|730|1|1|0|36000|0|2|1012|1|2016-04-05 23:50:21.589931
1013|731|1|1|0|36000|0|2|1013|1|2016-04-05 23:50:26.701114
1014|732|1|1|0|36000|0|2|1014|1|2016-04-05 23:50:31.818331
1015|733|1|1|0|36000|0|2|1015|1|2016-04-05 23:50:36.939274
1016|734|1|1|0|36000|0|2|1016|1|2016-04-05 23:50:42.054092
1017|735|1|1|0|36000|0|2|1017|1|2016-04-05 23:50:47.166955
1018|736|1|1|0|36000|0|2|1018|1|2016-04-05 23:50:52.277391
1019|737|1|1|0|36000|0|2|1019|1|2016-04-05 23:50:57.398378
1020|738|1|1|0|36000|0|2|1020|1|2016-04-05 23:51:02.516409
1021|739|1|1|0|36000|0|2|1021|1|2016-04-05 23:51:07.602202
1022|740|1|1|0|36000|0|2|1022|1|2016-04-05 23:51:12.711639
1023|741|1|1|0|36000|0|2|1023|1|2016-04-05 23:51:17.827018
1024|742|1|1|0|36000|0|2|1024|1|2016-04-05 23:51:22.936781
1025|743|1|1|0|36000|0|2|1025|1|2016-04-05 23:51:28.046372
1026|744|1|1|0|36000|0|2|1026|1|2016-04-05 23:51:33.168372
1027|745|1|1|0|36000|0|2|1027|1|2016-04-05 23:51:38.168842
1028|746|1|1|0|36000|0|2|1028|1|2016-04-05 23:51:43.391413
1029|747|1|1|0|36000|0|2|1029|1|2016-04-05 23:51:48.397276
1030|748|1|1|0|36000|0|2|1030|1|2016-04-05 23:51:53.481345
1031|749|1|1|0|36000|0|2|1031|1|2016-04-05 23:51:58.578267
1032|750|1|1|0|36000|0|2|1032|1|2016-04-05 23:52:03.779978
1033|751|1|1|0|36000|0|2|1033|1|2016-04-05 23:52:08.764892
1034|752|1|1|0|36000|0|2|1034|1|2016-04-05 23:52:13.979119
1035|753|1|1|0|36000|0|2|1035|1|2016-04-05 23:52:19.069671
1036|754|1|1|0|36000|0|2|1036|1|2016-04-05 23:52:24.170649
1037|755|1|1|0|36000|0|2|1037|1|2016-04-05 23:52:29.255274
